Datetime,L1Hit,L3Hit,Miss,BigMiss,L1Hit2,L3Hit2,Miss2,BigMiss2,StressGT,GT
9:39:05,50,0,50,0,0,0,87.5,12.5,91.7,0
9:39:05,50,0,50,0,0,0,87.5,12.5,83.88,0
9:39:05,50,12.5,37.5,0,0,0,100,0,82.69,0
9:39:05,50,25,25,0,0,0,100,0,86.67,0
9:39:05,50,25,25,0,0,0,87.5,12.5,80.95,0
9:39:05,50,37.5,0,12.5,0,0,100,0,94.79,0
9:39:05,37.5,0,62.5,0,0,0,100,0,87.14,0
9:39:05,50,12.5,25,12.5,0,0,100,0,97.73,0
9:39:05,50,12.5,37.5,0,0,0,100,0,93.51,0
9:39:05,50,0,50,0,0,0,87.5,12.5,85.96,0
9:39:05,50,0,50,0,0,0,100,0,94.67,0
9:39:05,50,0,50,0,0,0,100,0,85.69,0
9:39:05,50,12.5,25,12.5,0,0,100,0,96.74,0
9:39:05,50,37.5,12.5,0,0,0,100,0,78.15,0
9:39:05,50,12.5,37.5,0,0,0,100,0,83.05,0
9:39:05,50,37.5,12.5,0,0,0,100,0,77.88,0
9:39:05,50,12.5,37.5,0,0,0,100,0,89.42,0
9:39:05,25,62.5,12.5,0,0,0,100,0,96.01,0
9:39:05,50,25,25,0,0,0,100,0,95.41,0
9:39:05,50,37.5,12.5,0,0,0,100,0,81.41,0
9:39:05,50,12.5,37.5,0,0,0,87.5,12.5,84.7,0
9:39:05,50,37.5,12.5,0,0,0,100,0,93.94,0
9:39:05,50,37.5,12.5,0,0,0,87.5,12.5,85.6,0
9:39:05,50,12.5,37.5,0,0,0,87.5,12.5,81.03,0
9:39:05,50,12.5,37.5,0,0,0,87.5,12.5,95.11,0
9:39:05,50,0,37.5,12.5,0,0,100,0,92.52,0
9:39:05,50,12.5,37.5,0,0,0,100,0,83.39,0
9:39:05,50,25,25,0,0,0,100,0,99.96,0
9:39:05,50,12.5,25,12.5,0,0,100,0,85.87,0
9:39:05,50,0,50,0,0,0,100,0,99.89,0
9:39:05,50,25,25,0,0,0,100,0,80.64,0
9:39:05,50,0,50,0,0,0,100,0,98.15,0
9:39:05,50,12.5,37.5,0,0,0,87.5,12.5,96.36,0
9:39:05,50,0,50,0,0,0,87.5,12.5,79.33,0
9:39:05,50,0,50,0,0,0,100,0,80.26,0
9:39:05,50,37.5,12.5,0,0,0,100,0,89.73,0
9:39:05,50,0,37.5,12.5,0,0,100,0,99.33,0
9:39:05,50,0,50,0,0,0,87.5,12.5,81.08,0
9:39:05,50,12.5,37.5,0,0,0,87.5,12.5,88.03,0
9:39:05,50,12.5,37.5,0,0,0,100,0,78.28,0
9:39:05,50,12.5,37.5,0,0,0,100,0,77.74,0
9:39:05,50,0,50,0,0,0,100,0,77.41,0
9:39:05,50,12.5,37.5,0,0,0,100,0,82.55,0
9:39:05,50,25,25,0,0,0,100,0,87.24,0
9:39:05,50,25,25,0,0,0,100,0,77.49,0
9:39:05,50,0,50,0,0,0,100,0,94.98,0
9:39:05,50,12.5,37.5,0,0,0,100,0,80.58,0
9:39:05,50,0,50,0,0,0,87.5,12.5,99.26,0
9:39:05,50,12.5,37.5,0,0,0,100,0,79.15,0
9:39:05,50,0,37.5,12.5,0,0,87.5,12.5,77.87,0
9:39:05,50,12.5,37.5,0,0,0,100,0,87.62,0
9:39:05,50,0,37.5,12.5,0,0,100,0,87.14,0
9:39:05,50,12.5,37.5,0,0,0,87.5,12.5,80.46,0
9:39:05,50,37.5,12.5,0,0,0,100,0,91.17,0
9:39:05,50,12.5,37.5,0,0,0,100,0,93.82,0
9:39:05,50,0,37.5,12.5,0,0,87.5,12.5,93.51,0
9:39:05,50,12.5,37.5,0,0,0,100,0,93.15,0
9:39:05,50,25,12.5,12.5,0,0,87.5,12.5,91.39,0
9:39:05,50,25,25,0,0,0,100,0,97.87,0
9:39:05,50,12.5,37.5,0,0,0,100,0,87.82,0
9:39:05,62.5,37.5,0,0,0,0,100,0,87.58,0
9:39:05,37.5,0,62.5,0,0,0,100,0,86.79,0
9:39:05,50,12.5,37.5,0,0,0,87.5,12.5,92.15,0
9:39:05,50,25,25,0,0,0,100,0,79.84,0
9:39:05,37.5,12.5,50,0,0,0,100,0,85.5,0
9:39:05,50,12.5,37.5,0,0,0,87.5,12.5,81.86,0
9:39:05,75,12.5,12.5,0,0,0,100,0,17.19,0
9:39:05,100,0,0,0,0,0,87.5,12.5,16.92,0
9:39:05,100,0,0,0,0,0,100,0,0.71,0
9:39:05,100,0,0,0,0,0,87.5,12.5,0.71,0
9:39:05,100,0,0,0,0,0,87.5,12.5,0.81,0
9:39:05,100,0,0,0,0,0,100,0,9.66,0
9:39:05,100,0,0,0,0,0,87.5,12.5,18.56,0
9:39:05,100,0,0,0,0,0,100,0,13.8,0
9:39:05,100,0,0,0,0,0,87.5,12.5,5.44,0
9:39:05,100,0,0,0,0,0,100,0,15.91,0
9:39:05,100,0,0,0,0,0,100,0,6.54,0
9:39:05,100,0,0,0,0,0,100,0,12.95,0
9:39:05,100,0,0,0,0,0,100,0,8.19,0
9:39:05,100,0,0,0,0,0,87.5,12.5,10.27,0
9:39:05,100,0,0,0,0,0,100,0,2.28,0
9:39:05,100,0,0,0,0,0,100,0,7.5,0
9:39:05,100,0,0,0,0,0,100,0,12.6,0
9:39:05,100,0,0,0,0,0,100,0,18.08,0
9:39:05,100,0,0,0,0,0,100,0,2.03,0
9:39:05,100,0,0,0,0,0,87.5,12.5,8.74,0
9:39:06,100,0,0,0,0,0,87.5,12.5,3.35,0
9:39:06,100,0,0,0,0,0,100,0,17.49,0
9:39:06,100,0,0,0,0,0,100,0,10.9,0
9:39:06,100,0,0,0,0,0,100,0,13.6,0
9:39:06,100,0,0,0,0,0,100,0,14.05,0
9:39:06,100,0,0,0,0,0,100,0,3.6,0
9:39:06,100,0,0,0,0,0,100,0,18.38,0
9:39:06,100,0,0,0,0,0,100,0,0.6,0
9:39:06,100,0,0,0,0,0,100,0,11.96,0
9:39:06,100,0,0,0,0,0,100,0,17.35,0
9:39:06,100,0,0,0,0,0,87.5,12.5,8.87,0
9:39:06,100,0,0,0,0,0,100,0,5.8,0
9:39:06,100,0,0,0,0,0,87.5,12.5,15.97,0
9:39:06,100,0,0,0,0,0,75,25,10.14,0
9:39:06,100,0,0,0,0,0,100,0,11.92,0
9:39:06,100,0,0,0,0,0,87.5,12.5,10.65,0
9:39:06,100,0,0,0,0,0,100,0,3.39,0
9:39:06,100,0,0,0,0,0,100,0,11.81,0
9:39:06,100,0,0,0,0,0,87.5,12.5,16.58,0
9:39:06,100,0,0,0,0,0,100,0,13.39,0
9:39:06,100,0,0,0,0,0,100,0,5,0
9:39:06,100,0,0,0,0,0,100,0,3.07,0
9:39:06,100,0,0,0,0,0,100,0,12.4,0
9:39:06,100,0,0,0,0,0,100,0,2.97,0
9:39:06,100,0,0,0,0,0,100,0,4.95,0
9:39:06,100,0,0,0,0,0,100,0,6.36,0
9:39:06,100,0,0,0,0,0,100,0,2.45,0
9:39:06,100,0,0,0,0,0,100,0,12.87,0
9:39:06,100,0,0,0,0,0,100,0,0.88,0
9:39:06,100,0,0,0,0,0,100,0,13.57,0
9:39:06,100,0,0,0,0,0,100,0,6.35,0
9:39:06,100,0,0,0,0,0,87.5,12.5,1.79,0
9:39:06,100,0,0,0,0,0,100,0,17.67,0
9:39:06,100,0,0,0,0,0,100,0,1.05,0
9:39:06,100,0,0,0,0,0,100,0,7.81,0
9:39:06,100,0,0,0,0,0,100,0,7.95,0
9:39:06,100,0,0,0,0,0,87.5,12.5,5.65,0
9:39:06,100,0,0,0,0,0,100,0,16.1,0
9:39:06,100,0,0,0,0,0,87.5,12.5,10.77,0
9:39:06,100,0,0,0,0,0,100,0,12.29,0
9:39:06,100,0,0,0,0,0,100,0,10.53,0
9:39:06,100,0,0,0,0,0,100,0,11.23,0
9:39:06,100,0,0,0,0,0,100,0,11.27,0
9:39:06,100,0,0,0,0,0,100,0,9.62,0
9:39:06,100,0,0,0,0,0,100,0,5.6,0
9:39:06,100,0,0,0,0,0,100,0,5.3,0
9:39:06,100,0,0,0,0,0,87.5,12.5,6.49,0
9:39:06,100,0,0,0,0,0,75,25,7.41,0
9:39:06,100,0,0,0,0,0,87.5,12.5,16.99,0
9:39:06,100,0,0,0,0,0,100,0,0.79,0
9:39:06,100,0,0,0,0,0,100,0,17.31,0
9:39:06,100,0,0,0,0,0,87.5,12.5,6.96,0
9:39:06,100,0,0,0,0,0,100,0,15.58,0
9:39:06,100,0,0,0,0,0,87.5,12.5,2.5,0
9:39:06,100,0,0,0,0,0,100,0,7.7,0
9:39:06,100,0,0,0,0,0,100,0,4.64,0
9:39:06,100,0,0,0,0,0,100,0,2.5,0
9:39:06,100,0,0,0,0,0,100,0,13.16,0
9:39:06,100,0,0,0,0,0,87.5,12.5,7.27,0
9:39:06,100,0,0,0,0,0,100,0,6.49,0
9:39:06,100,0,0,0,0,0,100,0,13.04,0
9:39:06,100,0,0,0,0,0,100,0,6.23,0
9:39:06,100,0,0,0,0,0,100,0,12.37,0
9:39:06,100,0,0,0,0,0,100,0,5.02,0
9:39:06,100,0,0,0,0,0,100,0,13.61,0
9:39:06,100,0,0,0,0,0,87.5,12.5,7.44,0
9:39:06,100,0,0,0,0,0,100,0,2.86,0
9:39:06,100,0,0,0,0,0,100,0,17.65,0
9:39:06,100,0,0,0,0,0,100,0,9.99,0
9:39:06,100,0,0,0,0,0,87.5,12.5,2.23,0
9:39:06,100,0,0,0,0,0,100,0,14.16,0
9:39:06,100,0,0,0,0,0,100,0,16.06,0
9:39:06,100,0,0,0,0,0,100,0,19.33,0
9:39:06,100,0,0,0,0,0,100,0,6.7,0
9:39:06,100,0,0,0,0,0,87.5,12.5,19.77,0
9:39:06,100,0,0,0,0,0,100,0,19.01,0
9:39:06,100,0,0,0,0,0,100,0,17.41,0
9:39:06,100,0,0,0,0,0,87.5,12.5,9.43,0
9:39:06,100,0,0,0,0,0,87.5,12.5,6.08,0
9:39:06,100,0,0,0,0,0,100,0,18.05,0
9:39:06,100,0,0,0,0,0,100,0,7.71,0
9:39:06,100,0,0,0,0,0,87.5,12.5,5.37,0
9:39:06,100,0,0,0,0,0,87.5,12.5,18.31,0
9:39:06,100,0,0,0,0,0,100,0,5.57,0
9:39:06,100,0,0,0,0,0,75,25,3.99,0
9:39:06,100,0,0,0,0,0,100,0,0.45,0
9:39:06,100,0,0,0,0,0,100,0,13.24,0
9:39:06,100,0,0,0,0,0,100,0,2.73,0
9:39:06,100,0,0,0,0,0,100,0,5.51,0
9:39:06,100,0,0,0,0,0,75,25,11.56,0
9:39:06,100,0,0,0,0,0,87.5,12.5,12.42,0
9:39:06,100,0,0,0,0,0,100,0,15.41,0
9:39:06,100,0,0,0,0,0,100,0,18.55,0
9:39:06,100,0,0,0,0,0,100,0,6.63,0
9:39:06,100,0,0,0,0,0,100,0,13.16,0
9:39:06,100,0,0,0,0,0,100,0,8.19,0
9:39:06,100,0,0,0,0,0,100,0,11.45,0
9:39:06,100,0,0,0,0,0,87.5,12.5,2.76,0
9:39:06,100,0,0,0,0,0,87.5,12.5,14.68,0
9:39:06,100,0,0,0,0,0,100,0,17.53,0
9:39:07,100,0,0,0,0,0,100,0,12.93,0
9:39:07,100,0,0,0,0,0,87.5,12.5,13.43,0
9:39:07,100,0,0,0,0,0,100,0,12.95,0
9:39:07,100,0,0,0,0,0,100,0,13.77,0
9:39:07,100,0,0,0,0,0,100,0,2.65,0
9:39:07,100,0,0,0,0,0,100,0,14.89,0
9:39:07,100,0,0,0,0,0,100,0,12.47,0
9:39:07,100,0,0,0,0,0,100,0,8.04,0
9:39:07,100,0,0,0,0,0,100,0,16.28,0
9:39:07,100,0,0,0,0,0,100,0,12.37,0
9:39:07,100,0,0,0,0,0,100,0,0.87,0
9:39:07,100,0,0,0,0,0,100,0,5.38,0
9:39:07,100,0,0,0,0,0,87.5,12.5,1.44,0
9:39:07,100,0,0,0,0,0,100,0,11.66,0
9:39:07,100,0,0,0,0,0,100,0,0.82,0
9:39:07,100,0,0,0,0,0,100,0,18.79,0
9:39:07,100,0,0,0,0,0,100,0,8.91,0
9:39:07,100,0,0,0,0,0,100,0,15.92,0
9:39:07,100,0,0,0,0,0,100,0,11.41,0
9:39:07,100,0,0,0,0,0,100,0,8.29,0
9:39:07,100,0,0,0,0,0,100,0,12.53,0
9:39:07,100,0,0,0,0,0,100,0,16.57,0
9:39:07,100,0,0,0,0,0,100,0,4.9,0
9:39:07,100,0,0,0,0,0,100,0,18.86,0
9:39:07,100,0,0,0,0,0,100,0,7.16,0
9:39:07,100,0,0,0,0,0,100,0,8.15,0
9:39:07,100,0,0,0,0,0,100,0,4.43,0
9:39:07,100,0,0,0,0,0,100,0,11.55,0
9:39:07,100,0,0,0,0,0,87.5,12.5,19.12,0
9:39:07,100,0,0,0,0,0,100,0,1.36,0
9:39:07,100,0,0,0,0,0,100,0,18.8,0
9:39:07,100,0,0,0,0,0,100,0,3.71,0
9:39:07,100,0,0,0,0,0,87.5,12.5,17.02,0
9:39:07,100,0,0,0,0,0,75,25,8.97,0
9:39:07,100,0,0,0,0,0,100,0,16.96,0
9:39:07,100,0,0,0,0,0,100,0,12.83,0
9:39:07,100,0,0,0,0,0,87.5,12.5,0.05,0
9:39:07,100,0,0,0,0,0,87.5,12.5,14.45,0
9:39:07,100,0,0,0,0,0,100,0,0.54,0
9:39:07,100,0,0,0,0,0,100,0,17.88,0
9:39:07,100,0,0,0,0,0,100,0,14.67,0
9:39:07,100,0,0,0,0,0,87.5,12.5,6.75,0
9:39:07,100,0,0,0,0,0,87.5,12.5,5.55,0
9:39:07,100,0,0,0,0,0,100,0,2.15,0
9:39:07,100,0,0,0,0,0,100,0,16.92,0
9:39:07,100,0,0,0,0,0,100,0,5.05,0
9:39:07,100,0,0,0,0,0,100,0,0.98,0
9:39:07,100,0,0,0,0,0,87.5,12.5,16.47,0
9:39:07,100,0,0,0,0,0,87.5,12.5,18.07,0
9:39:07,100,0,0,0,0,0,100,0,19.82,0
9:39:07,100,0,0,0,0,0,100,0,1.39,0
9:39:07,100,0,0,0,0,0,87.5,12.5,4.22,0
9:39:07,100,0,0,0,0,0,100,0,13.91,0
9:39:07,100,0,0,0,0,0,87.5,12.5,6,0
9:39:07,100,0,0,0,0,0,100,0,1.09,0
9:39:07,100,0,0,0,0,0,100,0,9.06,0
9:39:07,100,0,0,0,0,0,100,0,7.64,0
9:39:07,100,0,0,0,0,0,100,0,1.18,0
9:39:07,100,0,0,0,0,0,87.5,12.5,16.51,0
9:39:07,100,0,0,0,0,0,87.5,12.5,0.63,0
9:39:07,100,0,0,0,0,0,87.5,12.5,3.94,0
9:39:07,100,0,0,0,0,0,87.5,12.5,5.37,0
9:39:07,100,0,0,0,0,0,100,0,12.17,0
9:39:07,100,0,0,0,0,0,100,0,12.47,0
9:39:07,100,0,0,0,0,0,87.5,12.5,19.73,0
9:39:07,100,0,0,0,0,0,100,0,3.65,0
9:39:07,100,0,0,0,0,0,100,0,0.05,0
9:39:07,100,0,0,0,0,0,100,0,15.23,0
9:39:07,100,0,0,0,0,0,87.5,12.5,4.09,0
9:39:07,100,0,0,0,0,0,100,0,9.74,0
9:39:07,100,0,0,0,0,0,100,0,3.86,0
9:39:07,100,0,0,0,0,0,100,0,3.06,0
9:39:07,100,0,0,0,0,0,100,0,12.22,0
9:39:07,100,0,0,0,0,0,100,0,10.2,0
9:39:07,100,0,0,0,0,0,100,0,0.77,0
9:39:07,100,0,0,0,0,0,100,0,13.2,0
9:39:07,100,0,0,0,0,0,100,0,11.59,0
9:39:07,100,0,0,0,0,0,100,0,16.9,0
9:39:07,100,0,0,0,0,0,100,0,17.43,0
9:39:07,100,0,0,0,0,0,100,0,19.76,0
9:39:07,100,0,0,0,0,0,100,0,18.26,0
9:39:07,100,0,0,0,0,0,100,0,15.41,0
9:39:07,100,0,0,0,0,0,87.5,12.5,2.63,0
9:39:07,100,0,0,0,0,0,100,0,15.53,0
9:39:07,100,0,0,0,0,0,100,0,6.71,0
9:39:07,100,0,0,0,0,0,87.5,12.5,12.89,0
9:39:07,100,0,0,0,0,0,100,0,2.91,0
9:39:07,100,0,0,0,0,0,87.5,12.5,3.06,0
9:39:07,100,0,0,0,0,0,100,0,14.59,0
9:39:07,100,0,0,0,0,0,100,0,18.57,0
9:39:07,100,0,0,0,0,0,100,0,12.88,0
9:39:07,100,0,0,0,0,0,100,0,5.35,0
9:39:07,100,0,0,0,0,0,75,25,16.79,0
9:39:07,100,0,0,0,0,0,100,0,11.66,0
9:39:07,100,0,0,0,0,0,100,0,7.14,0
9:39:07,100,0,0,0,0,0,100,0,3.37,0
9:39:07,100,0,0,0,0,0,100,0,5,0
9:39:07,100,0,0,0,0,0,100,0,13.12,0
9:39:07,100,0,0,0,0,0,87.5,12.5,10.17,0
9:39:07,100,0,0,0,0,0,100,0,8.63,0
9:39:08,100,0,0,0,0,0,87.5,12.5,16.14,0
9:39:08,100,0,0,0,0,0,87.5,12.5,19.47,0
9:39:08,100,0,0,0,0,0,100,0,2,0
9:39:08,100,0,0,0,0,0,100,0,14.61,0
9:39:08,87.5,12.5,0,0,0,0,87.5,12.5,12.29,0
9:39:08,100,0,0,0,0,0,87.5,12.5,83.96,0
9:39:08,75,0,25,0,0,0,100,0,92.11,0
9:39:08,50,25,25,0,0,0,100,0,88.58,0
9:39:08,50,25,25,0,0,0,100,0,77.7,0
9:39:08,50,50,0,0,0,0,100,0,91.56,0
9:39:08,50,25,25,0,0,0,87.5,12.5,91.59,0
9:39:08,50,37.5,0,12.5,0,0,100,0,94.78,0
9:39:08,37.5,25,37.5,0,0,0,100,0,78.66,0
9:39:08,50,37.5,12.5,0,0,0,87.5,12.5,97.47,0
9:39:08,50,25,25,0,0,0,100,0,82.66,0
9:39:08,50,12.5,25,12.5,0,0,100,0,94.31,0
9:39:08,50,12.5,25,12.5,0,0,100,0,98.53,0
9:39:08,37.5,37.5,25,0,0,0,87.5,12.5,87.24,0
9:39:08,50,0,50,0,0,0,100,0,85.64,0
9:39:08,37.5,0,50,12.5,0,0,100,0,95.97,0
9:39:08,50,12.5,37.5,0,0,0,62.5,37.5,87.62,0
9:39:08,50,37.5,12.5,0,0,0,100,0,99.42,0
9:39:08,50,0,50,0,0,0,87.5,12.5,79.85,0
9:39:08,50,0,50,0,0,0,87.5,12.5,80.07,0
9:39:08,50,12.5,37.5,0,0,0,100,0,97.62,0
9:39:08,50,0,37.5,12.5,0,0,100,0,99.6,0
9:39:08,50,0,50,0,0,0,100,0,95.32,0
9:39:08,50,12.5,37.5,0,0,0,87.5,12.5,88.98,0
9:39:08,50,12.5,37.5,0,0,0,100,0,93.06,0
9:39:08,37.5,12.5,37.5,12.5,0,0,100,0,79.57,0
9:39:08,50,0,50,0,0,0,100,0,79.16,0
9:39:08,50,0,50,0,0,0,87.5,12.5,89.57,0
9:39:08,50,12.5,37.5,0,0,0,100,0,82.09,0
9:39:08,50,12.5,37.5,0,0,0,100,0,86.57,0
9:39:08,50,25,25,0,0,0,75,25,80.74,0
9:39:08,50,0,50,0,0,0,100,0,92.67,0
9:39:08,50,0,50,0,0,0,87.5,12.5,90.12,0
9:39:08,50,0,37.5,12.5,0,0,100,0,95.55,0
9:39:08,50,0,50,0,0,0,75,25,90.48,0
9:39:08,50,12.5,37.5,0,0,0,100,0,79.59,0
9:39:08,50,12.5,25,12.5,0,0,87.5,12.5,90.55,0
9:39:08,50,12.5,37.5,0,0,0,87.5,12.5,85.01,0
9:39:08,50,12.5,25,12.5,0,0,100,0,84.74,0
9:39:08,50,12.5,25,12.5,0,0,100,0,98.34,0
9:39:08,50,12.5,25,12.5,0,0,100,0,91.79,0
9:39:08,50,12.5,37.5,0,0,0,87.5,12.5,90.04,0
9:39:08,50,37.5,0,12.5,0,0,100,0,96.46,0
9:39:08,50,0,37.5,12.5,0,0,100,0,80.88,0
9:39:08,50,12.5,37.5,0,0,0,87.5,12.5,78.69,0
9:39:08,50,0,37.5,12.5,0,0,100,0,79.58,0
9:39:08,50,12.5,37.5,0,0,0,87.5,12.5,95.32,0
9:39:08,50,12.5,37.5,0,0,0,100,0,98.12,0
9:39:08,50,12.5,25,12.5,0,0,87.5,12.5,89.22,0
9:39:08,50,0,37.5,12.5,0,0,100,0,92.74,0
9:39:08,50,0,50,0,0,0,87.5,12.5,87.99,0
9:39:08,50,25,25,0,0,0,87.5,12.5,77.84,0
9:39:08,50,12.5,37.5,0,0,0,100,0,77.2,0
9:39:08,50,0,50,0,0,0,100,0,82.71,0
9:39:08,50,0,50,0,0,0,100,0,94.7,0
9:39:08,62.5,37.5,0,0,0,0,100,0,77.34,0
9:39:08,50,50,0,0,0,0,100,0,96.65,0
9:39:08,50,0,25,25,0,0,87.5,12.5,81.22,0
9:39:08,50,25,25,0,0,0,100,0,88.75,0
9:39:08,50,50,0,0,0,0,100,0,91.8,0
9:39:08,50,12.5,37.5,0,0,0,100,0,83.06,0
9:39:08,50,0,50,0,0,0,100,0,87.56,0
9:39:08,12.5,62.5,25,0,0,0,87.5,12.5,97.28,0
9:39:08,50,37.5,12.5,0,0,0,100,0,95.62,0
9:39:08,50,37.5,12.5,0,0,0,75,25,97.78,0
9:39:08,50,37.5,12.5,0,0,0,100,0,95.41,0
9:39:08,50,25,25,0,0,0,87.5,12.5,82.91,0
9:39:08,50,50,0,0,0,0,100,0,92.78,0
9:39:08,50,50,0,0,0,0,100,0,80.22,0
9:39:08,25,62.5,12.5,0,0,0,100,0,93.45,0
9:39:08,50,50,0,0,0,0,100,0,96.99,0
9:39:08,50,37.5,0,12.5,0,0,87.5,12.5,87.53,0
9:39:08,50,50,0,0,0,0,100,0,99.21,0
9:39:08,50,25,12.5,12.5,0,0,100,0,88,0
9:39:08,50,0,50,0,0,0,75,25,80.84,0
9:39:08,50,0,50,0,0,0,100,0,88.24,0
9:39:08,50,0,50,0,0,0,100,0,85.46,0
9:39:08,50,0,37.5,12.5,0,0,100,0,90.9,0
9:39:08,50,0,25,25,0,0,87.5,12.5,95.11,0
9:39:08,50,0,50,0,0,0,100,0,78.97,0
9:39:08,50,12.5,37.5,0,0,0,100,0,81.61,0
9:39:08,50,0,50,0,0,0,87.5,12.5,78.96,0
9:39:08,50,0,50,0,0,0,87.5,12.5,97.94,0
9:39:08,50,0,50,0,0,0,100,0,91.73,0
9:39:08,50,12.5,37.5,0,0,0,87.5,12.5,81.09,0
9:39:08,50,0,50,0,0,0,100,0,93.22,0
9:39:08,50,12.5,37.5,0,0,0,100,0,77.55,0
9:39:08,50,12.5,0,37.5,0,0,37.5,62.5,77.98,0
9:39:08,75,0,25,0,0,0,100,0,94.99,0
9:39:08,100,0,0,0,0,0,100,0,98.19,0
9:39:08,100,0,0,0,0,0,100,0,91.59,0
9:39:08,100,0,0,0,0,0,100,0,84.47,0
9:39:08,100,0,0,0,0,0,75,25,91.02,0
9:39:08,100,0,0,0,0,0,100,0,98,0
9:39:08,100,0,0,0,0,0,100,0,82.3,0
9:39:08,50,0,0,50,0,0,50,50,89.1,0
9:39:09,50,0,0,50,0,0,50,50,95.64,0
9:39:09,37.5,37.5,0,25,0,0,87.5,12.5,79.62,0
9:39:09,50,37.5,12.5,0,0,0,87.5,12.5,77.96,0
9:39:09,50,37.5,0,12.5,0,0,87.5,12.5,77.14,0
9:39:09,50,12.5,37.5,0,0,0,87.5,12.5,78.55,0
9:39:09,50,0,50,0,0,0,87.5,12.5,83.47,0
9:39:09,25,12.5,37.5,25,0,0,100,0,84.31,0
9:39:09,50,0,37.5,12.5,0,0,100,0,91.79,0
9:39:09,50,12.5,37.5,0,0,0,100,0,98.92,0
9:39:09,50,37.5,12.5,0,0,0,100,0,81.49,0
9:39:09,50,0,50,0,0,0,100,0,82.04,0
9:39:09,50,37.5,12.5,0,0,0,87.5,12.5,88.46,0
9:39:09,50,0,25,25,0,0,87.5,12.5,85.53,0
9:39:09,50,25,25,0,0,0,100,0,80.32,0
9:39:09,50,12.5,37.5,0,0,0,100,0,80.54,0
9:39:09,50,25,25,0,0,0,75,25,89.23,0
9:39:09,50,0,50,0,0,0,100,0,90.37,0
9:39:09,50,25,25,0,0,0,100,0,97.45,0
9:39:09,50,12.5,37.5,0,0,0,100,0,85,0
9:39:09,50,12.5,37.5,0,0,0,100,0,77.62,0
9:39:09,37.5,12.5,25,25,0,0,87.5,12.5,87.88,0
9:39:09,50,0,50,0,0,0,100,0,97.97,0
9:39:09,37.5,0,37.5,25,0,0,87.5,12.5,90.74,0
9:39:09,50,0,50,0,0,0,87.5,12.5,89.2,0
9:39:09,25,0,62.5,12.5,0,0,100,0,91.14,0
9:39:09,50,0,50,0,0,0,87.5,12.5,84.06,0
9:39:09,50,0,50,0,0,0,100,0,84.03,0
9:39:09,50,25,25,0,0,0,100,0,84.18,0
9:39:09,37.5,25,37.5,0,0,0,100,0,88.25,0
9:39:09,37.5,0,62.5,0,0,0,87.5,12.5,81.41,0
9:39:09,50,37.5,12.5,0,0,0,100,0,87.18,0
9:39:09,50,25,25,0,0,0,100,0,86.43,0
9:39:09,50,12.5,37.5,0,0,0,87.5,12.5,81.07,0
9:39:09,50,0,50,0,0,0,87.5,12.5,78.71,0
9:39:09,50,0,50,0,0,0,100,0,85.67,0
9:39:09,50,0,50,0,0,0,100,0,77.59,0
9:39:09,50,0,50,0,0,0,100,0,97.73,0
9:39:09,50,12.5,37.5,0,0,0,87.5,12.5,83.99,0
9:39:09,50,12.5,37.5,0,0,0,75,25,78.73,0
9:39:09,50,0,50,0,0,0,100,0,84.79,0
9:39:09,50,0,37.5,12.5,0,0,100,0,97.94,0
9:39:09,50,25,25,0,0,0,87.5,12.5,80.6,0
9:39:09,50,12.5,37.5,0,0,0,100,0,78.16,0
9:39:09,50,12.5,37.5,0,0,0,87.5,12.5,86.93,0
9:39:09,50,25,25,0,0,0,87.5,12.5,90.12,0
9:39:09,50,0,50,0,0,0,100,0,77.51,0
9:39:09,37.5,12.5,50,0,0,0,75,25,91.63,0
9:39:09,50,0,50,0,0,0,100,0,90.18,0
9:39:09,50,37.5,12.5,0,0,0,87.5,12.5,83.44,0
9:39:09,50,25,25,0,0,0,87.5,12.5,78.78,0
9:39:09,37.5,62.5,0,0,0,0,87.5,12.5,82.68,0
9:39:09,50,25,25,0,0,0,62.5,37.5,79.99,0
9:39:09,50,50,0,0,0,0,100,0,92.33,0
9:39:09,50,25,25,0,0,0,87.5,12.5,79.46,0
9:39:09,50,37.5,12.5,0,0,0,87.5,12.5,92.13,0
9:39:09,50,25,25,0,0,0,87.5,12.5,90.2,0
9:39:09,50,12.5,37.5,0,0,0,100,0,97.87,0
9:39:09,50,12.5,37.5,0,0,0,100,0,94.52,0
9:39:09,50,0,50,0,0,0,100,0,79.24,0
9:39:09,50,12.5,37.5,0,0,0,100,0,87.58,0
9:39:09,50,0,50,0,0,0,87.5,12.5,93.44,0
9:39:09,50,0,50,0,0,0,100,0,97.39,0
9:39:09,50,25,25,0,0,0,100,0,92.65,0
9:39:09,50,37.5,12.5,0,0,0,37.5,62.5,82.5,0
9:39:09,50,0,50,0,0,0,50,50,93.3,0
9:39:09,50,0,37.5,12.5,0,0,50,50,96.86,0
9:39:09,50,25,12.5,12.5,0,0,87.5,12.5,95.9,0
9:39:09,50,50,0,0,0,0,100,0,80.96,0
9:39:09,50,50,0,0,0,0,100,0,89.69,0
9:39:09,50,50,0,0,0,0,100,0,14.03,0
9:39:09,100,0,0,0,0,0,100,0,3.82,0
9:39:09,100,0,0,0,0,0,100,0,18.82,0
9:39:09,100,0,0,0,0,0,100,0,14.72,0
9:39:09,100,0,0,0,0,0,100,0,10.88,0
9:39:09,100,0,0,0,0,0,100,0,15.42,0
